sid,eid,tid,aid,actorType
3,15,1978032518,WaWi,crew
3,15,1978032517,Meat Loaf,music
3,15,1978032516,RiBe,crew
3,15,1978032516,BoCr,crew
3,15,1978032516,ChHa,crew
3,15,1978032516,BeJo,crew
3,15,1978032516,StJo,crew
3,15,1978032516,PaSh,cast
3,15,1978032513,Rick Overton,cameo
3,15,1978032515,Christopher Lee,host
3,15,1978032515,DaAy,cast
3,15,1978032515,JoBe,cast
3,15,1978032515,JaCu,cast
3,15,1978032514,DaAy,cast
3,15,1978032514,JaCu,cast
3,15,1978032514,ToDa,cast
3,15,1978032514,BiMu,cast
3,15,1978032514,LaNe,cast
3,15,1978032514,GiRa,cast
3,15,1978032514,RoSu,crew
3,15,1978032511,GaMo,cast
3,15,1978032512,Stacy Keach,filmed
3,15,1978032510,Christopher Lee,host
3,15,1978032510,JaCu,cast
3,15,1978032510,LaNe,cast
3,15,197803259,DaAy,cast
3,15,197803259,JaCu,cast
3,15,197803259,JoBe,cast
3,15,197803259,BiMu,cast
3,15,197803256,Christopher Lee,host
3,15,197803256,DaAy,cast
3,15,197803256,JaCu,cast
3,15,197803256,GiRa,cast
3,15,197803258,Meat Loaf,music
3,15,197803257,Christopher Lee,host
3,15,197803255,DaAy,cast
3,15,197803255,ToDa,cast
3,15,197803255,LaNe,cast
3,15,197803254,JoBe,cast
3,15,197803254,JaCu,cast
3,15,197803254,ToDa,cast
3,15,197803254,BiMu,cast
3,15,197803253,ToDa,cast
3,15,197803253,GaMo,cast
3,15,197803253,LaNe,cast
3,15,197803253,GiRa,cast
3,15,197803252,Christopher Lee,host
3,15,197803251,JoBe,cast
3,15,197803251,BiMu,cast
3,15,197803251,GiRa,cast
3,16,197804087,Eugene Record,music
3,16,197804086,Michael Palin,host
3,16,197804086,JaCu,cast
3,16,197804086,JiDo,cast
3,16,197804086,BiMu,cast
3,16,197804086,LaNe,cast
3,16,197804086,NiNi,crew
3,16,197804086,GiRa,cast
3,16,197804085,JoBe,cast
3,16,197804084,Michael Palin,host
3,16,197804084,DaAy,cast
3,16,197804084,JaCu,cast
3,16,197804084,GaMo,cast
3,16,197804084,BiMu,cast
3,16,197804082,Michael Palin,host
3,16,197804082,WiDa,crew
3,16,197804083,Marv Albert ,filmed
3,16,197804083,JoBe,cast
3,16,197804083,ToDa,cast
3,16,197804083,NeLe,crew
3,16,197804081,DaAy,cast
3,16,197804081,JoBe,cast
3,16,197804081,JaCu,cast
3,16,197804081,GaMo,cast
3,16,197804081,BiMu,cast
3,16,197804081,LaNe,cast
3,17,1978041514,Gravity,music
3,17,1978041514,BoCr,crew
3,17,1978041514,HwJo,crew
3,17,1978041514,BeJo,crew
3,17,1978041514,StJo,crew
3,17,1978041514,PaSh,cast
3,17,1978041513,DaAy,cast
3,17,1978041513,JoBe,cast
3,17,1978041511,DaAy,cast
3,17,1978041511,AnBe,crew
3,17,1978041511,JoBe,cast
3,17,1978041511,BrDM,cast
3,17,1978041511,LaNe,cast
3,17,1978041511,GiRa,cast
3,17,1978041510,Keith Jarrett,music
3,17,1978041512,BiMu,cast
3,17,1978041513,LaNe,cast
3,17,1978041511,AlZw,cast
3,17,197804156,JaCu,cast
3,17,197804156,GiRa,cast
3,17,197804158,Michael Sarrazin,host
3,17,197804159,DaAy,cast
3,17,197804159,LaNe,cast
3,17,197804157,DaAy,cast
3,17,197804157,JaCu,cast
3,17,197804157,BiMu,cast
3,17,197804157,LaNe,cast
3,17,197804157,GiRa,cast
3,17,197804158,DaAy,cast
3,17,197804158,AnBe,crew
3,17,197804158,JoBe,cast
3,17,197804158,ToDa,cast
3,17,197804158,JiDo,cast
3,17,197804158,BrDM,cast
3,17,197804158,MiLa,crew
3,17,197804158,LeMa,crew
3,17,197804158,MaSM,crew
3,17,197804158,GaMo,cast
3,17,197804158,AnMu,crew
3,17,197804158,BiMu,cast
3,17,197804158,NiNi,crew
3,17,197804158,RoSu,crew
3,17,197804152,Michael Sarrazin,host
3,17,197804155,Keith Jarrett,music
3,17,197804153,JaCu,cast
3,17,197804153,BiMu,cast
3,17,197804151,DaAy,cast
3,17,197804151,LaNe,cast
3,18,1978042214,Steve Martin,host
3,18,1978042214,DaAy,cast
3,18,1978042214,JaCu,cast
3,18,1978042214,LaNe,cast
3,18,1978042213,DaAy,cast
3,18,1978042213,JoBe,cast
3,18,1978042213,BoCr,crew
3,18,1978042213,LeDG,crew
3,18,1978042213,ChHa,crew
3,18,1978042213,HwJo,crew
3,18,1978042213,BeJo,crew
3,18,1978042213,StJo,crew
3,18,1978042213,ToMa,crew
3,18,1978042213,LoMa,crew
3,18,1978042213,AlPR,crew
3,18,1978042213,PaSh,cast
3,18,1978042213,HwSh,crew
3,18,1978042213,MrSm,crew
3,18,197804229,JoBe,cast
3,18,197804229,JaCu,cast
3,18,197804228,Steve Martin,host
3,18,197804228,BoCr,crew
3,18,197804228,LeDG,crew
3,18,197804228,ChHa,crew
3,18,197804228,HwJo,crew
3,18,197804228,BeJo,crew
3,18,197804228,StJo,crew
3,18,197804228,ToMa,crew
3,18,197804228,LoMa,crew
3,18,197804228,AlPR,crew
3,18,197804228,HwSh,crew
3,18,197804228,MrSm,crew
3,18,1978042211,Steve Martin,host
3,18,1978042211,DaAy,cast
3,18,1978042211,AnBe,crew
3,18,1978042211,JoBe,cast
3,18,1978042211,JaCu,cast
3,18,1978042211,ToDa,cast
3,18,1978042210,Toni Basil ,filmed
3,18,1978042211,JiDo,cast
3,18,1978042211,BrDM,cast
3,18,1978042211,AlFr,cast
3,18,1978042211,MiLa,crew
3,18,1978042211,LeMa,crew
3,18,1978042211,GaMo,cast
3,18,1978042211,BiMu,cast
3,18,1978042211,LaNe,cast
3,18,1978042211,NiNi,crew
3,18,1978042211,GiRa,cast
3,18,1978042211,ToSc,cast
3,18,1978042211,RoSu,crew
3,18,197804227,DaAy,cast
3,18,197804227,JaCu,cast
3,18,197804227,GaMo,cast
3,18,197804226,Steve Martin,host
3,18,197804226,AnBe,crew
3,18,197804226,ToDa,cast
3,18,197804226,JiDo,cast
3,18,197804226,BrDM,cast
3,18,197804226,AlFr,cast
3,18,197804226,YvHu,cast
3,18,197804226,MiLa,crew
3,18,197804226,LeMa,crew
3,18,197804226,NiNi,crew
3,18,197804226,GiRa,cast
3,18,197804226,ToSc,cast
3,18,197804226,RoSu,crew
3,18,197804226,HwSh,crew
3,18,197804223,ToDa,cast
3,18,197804223,AlFr,cast
3,18,197804223,MiLa,crew
3,18,197804223,EmPr,cast
3,18,197804223,GiRa,cast
3,18,197804223,AlZw,cast
3,18,197804222,Steve Martin,host
3,18,197804222,BiMu,cast
3,19,1978051312,Richard Dreyfuss,host
3,19,1978051312,PaSh,cast
3,18,197804221,DaAy,cast
3,18,197804221,JoBe,cast
3,18,197804221,BoCr,crew
3,18,197804221,LeDG,crew
3,18,197804221,ChHa,crew
3,18,197804221,HwJo,crew
3,18,197804221,BeJo,crew
3,18,197804221,StJo,crew
3,18,197804221,ToMa,crew
3,18,197804221,LoMa,crew
3,18,197804221,AlPR,crew
3,18,197804221,PaSh,cast
3,18,197804221,HwSh,crew
3,18,197804221,MrSm,crew
3,19,197805139,DaAy,cast
3,19,197805139,JoBe,cast
3,19,197805139,JaCu,cast
3,19,197805139,GaMo,cast
3,19,197805139,BiMu,cast
3,19,1978051311,DoNo,cast
3,19,1978051310,Gary Tigerman,music
3,19,197805138,Richard Dreyfuss,host
3,19,197805138,LaNe,cast
3,19,197805139,LaNe,cast
3,19,197805139,GiRa,cast
3,19,197805137,Richard Dreyfuss,host
3,19,197805137,DaAy,cast
3,19,197805137,AnBe,crew
3,19,197805137,JoBe,cast
3,19,197805137,MiLa,crew
3,19,197805137,LeMa,crew
3,19,197805137,BiMu,cast
3,19,197805137,LaNe,cast
3,19,197805137,GiRa,cast
3,19,197805134,Jimmy Buffett,music
3,19,197805135,Richard Dreyfuss,host
3,19,197805135,GaMo,cast
3,19,197805135,BiMu,cast
3,19,197805135,LaNe,cast
3,19,197805137,RoSu,crew
3,19,197805137,PaSh,cast
3,19,197805136,DaAy,cast
3,19,197805136,JaCu,cast
3,19,197805136,BiMu,cast
3,19,197805136,GiRa,cast
3,19,197805135,GiRa,cast
3,19,197805136,JoBe,cast
3,19,197805133,Richard Dreyfuss,host
3,19,197805133,DaAy,cast
3,19,197805133,JoBe,cast
3,19,197805133,JaCu,cast
3,19,197805133,GaMo,cast
3,19,197805133,BiMu,cast
3,19,197805133,LaNe,cast
3,19,197805132,Richard Dreyfuss,host
3,19,197805132,JoBe,cast
6,2,1980112218,MiKr,crew
3,19,197805131,DaAy,cast
3,19,197805131,JoBe,cast
3,19,197805131,BoCr,crew
3,19,197805131,BiMu,cast
3,19,197805131,GiRa,cast
6,2,1980112219,DeDi,cast
6,2,1980112216,Malcolm McDowell,host
6,2,1980112216,DeDi,cast
6,2,1980112216,GiGo,cast
6,2,1980112216,JoPi,cast
6,2,1980112216,CaRo,cast
6,2,1980112215,CaRo,cast
6,2,1980112217,Captain Beefheart & The Magic Band,music
6,2,198011229,Captain Beefheart & The Magic Band,music
6,2,1980112213,DeDi,cast
6,2,1980112213,CaRo,cast
6,2,1980112212,Malcolm McDowell,host
6,2,1980112211,Malcolm McDowell,host
6,2,1980112211,AnRi,cast
6,2,1980112214,Malcolm McDowell,host
6,2,1980112214,GiGo,cast
6,2,1980112214,AnMu,crew
6,2,1980112214,JoPi,cast
6,2,1980112214,CaRo,cast
6,2,1980112210,CaRo,cast
6,2,198011227,Malcolm McDowell,host
6,2,198011223,MaLa,cast
6,2,198011223,EdMu,cast
6,2,198011223,JoPi,cast
6,2,198011223,CaRo,cast
6,2,198011225,Malcolm McDowell,host
6,2,198011225,NeLe,crew
6,2,198011225,GaMa,cast
6,2,198011225,AnRi,cast
6,2,198011225,CaRo,cast
6,2,198011224,GiGo,cast
6,2,198011222,Malcolm McDowell,host
6,1,1980111518,DeDi,cast
6,1,1980111518,JoPi,cast
6,2,198011226,DeDi,cast
6,2,198011226,GaMa,cast
6,2,198011226,CaRo,cast
6,2,198011221,DeDi,cast
6,2,198011221,GiGo,cast
6,2,198011221,AnMu,crew
6,2,198011221,JoPi,cast
6,2,198011221,CaRo,cast
6,1,1980111514,Elliott Gould,host
6,1,1980111514,GaMa,cast
6,1,1980111514,AnRi,cast
6,1,1980111516,Kid Creole & The Coconuts,music
6,1,1980111515,Elliott Gould,host
6,1,1980111515,GiGo,cast
6,1,1980111515,GaMa,cast
6,1,1980111515,AnRi,cast
6,1,1980111515,CaRo,cast
6,1,1980111513,Elliott Gould,host
6,1,1980111511,Elliott Gould,host
6,1,1980111511,JoPi,cast
6,1,1980111510,CaRo,cast
6,1,1980111510,GaMa,cast
6,1,1980111510,JoPi,cast
6,1,1980111510,AnMu,crew
6,1,1980111513,GiGo,cast
6,1,1980111513,NeLe,crew
6,1,1980111513,AnMu,crew
6,1,1980111513,JoPi,cast
6,1,198011159,Kid Creole & The Coconuts,music
6,1,1980111512,MiKr,crew
6,1,1980111511,CaRo,cast
6,1,1980111510,DeDi,cast
6,1,1980111510,LiWe,crew
6,1,1980111510,NeLe,crew
6,1,1980111510,GiGo,cast
6,1,1980111513,CaRo,cast
6,1,198011156,GaMa,cast
6,1,198011157,Elliott Gould,host
6,1,198011157,DeDi,cast
6,1,198011157,GiGo,cast
6,1,198011155,Elliott Gould,host
6,1,198011155,AnRi,cast
6,1,198011155,CaRo,cast
6,1,198011152,Elliott Gould,host
6,1,198011152,DeDi,cast
6,1,198011151,Elliott Gould,host
6,1,198011151,DeDi,cast
6,1,198011151,GiGo,cast
6,1,198011151,GaMa,cast
6,1,198011154,DeDi,cast
6,1,198011154,JoPi,cast
6,1,198011154,AnRi,cast
6,1,198011151,JoPi,cast
6,1,198011151,AnRi,cast
6,1,198011151,CaRo,cast
6,3,1980120615,Bill Paxton,filmed
6,3,1980120618,Ellen Burstyn,host
6,3,1980120618,GaMa,cast
6,3,1980120617,Keith Sykes,music
6,3,1980120616,MiKr,crew
6,3,1980120616,GaMa,cast
6,3,1980120614,DeDi,cast
6,3,1980120614,YvHu,cast
6,3,1980120614,AnRi,cast
6,3,1980120614,PaWe,cast
6,3,1980120616,AnRi,cast
6,3,1980120616,CaRo,cast
6,3,1980120612,Aretha Franklin,music
6,3,1980120612,RoCu,crew
6,3,1980120612,ToMa,crew
6,3,1980120612,LoMa,crew
6,3,1980120612,MaMi,crew
6,3,1980120612,AlPR,crew
6,3,1980120611,Ellen Burstyn,host
6,3,1980120611,DeDi,cast
6,3,1980120611,GaMa,cast
6,3,1980120613,Ellen Burstyn,host
6,3,1980120613,DeDi,cast
6,3,1980120613,AnRi,cast
6,3,1980120612,DaSa,crew
6,3,1980120612,GeWa,crew
6,3,1980120612,BuWi,crew
6,3,198012069,DeDi,cast
6,3,198012069,GiGo,cast
6,3,198012069,GaMa,cast
6,3,198012069,JoPi,cast
6,3,198012069,CaRo,cast
6,3,198012069,PaWe,cast
6,3,198012064,Ellen Burstyn,host
6,3,198012064,DeDi,cast
6,3,198012064,GiGo,cast
6,3,198012066,GaMa,cast
6,3,198012066,JoPi,cast
6,3,198012065,CaRo,cast
6,3,1980120610,GiGo,cast
6,3,1980120610,JoPi,cast
6,3,198012068,CaRo,cast
6,3,198012068,JoPi,cast
6,3,198012068,EdMu,cast
6,3,198012068,GiGo,cast
6,3,198012067,Aretha Franklin,music
6,3,198012067,RoCu,crew
6,3,198012067,ToMa,crew
6,3,198012067,LoMa,crew
6,3,198012063,DeDi,cast
6,3,198012063,GaMa,cast
6,3,198012063,JoPi,cast
6,3,198012063,AnRi,cast
6,3,198012063,CaRo,cast
6,3,198012067,MaMi,crew
6,3,198012067,AlPR,crew
6,3,198012067,DaSa,crew
6,3,198012067,GeWa,crew
6,3,198012067,BuWi,crew
6,3,198012062,Ellen Burstyn,host
6,3,198012061,CaRo,cast
6,5,1980122017,Bill Irwin,filmed
6,5,1980122016,David Carradine,host
6,5,1980122016,DeDi,cast
6,5,1980122016,MiLa,crew
6,5,1980122016,AnMu,crew
6,5,1980122016,EdMu,cast
6,5,1980122016,PaWe,cast
6,5,1980122016,LiWe,crew
6,5,1980122019,Linda Ronstadt,music
6,5,1980122019,George Rose,music
6,5,1980122019,Rex Smith,music
6,5,1980122019,"The cast of ""The Pirates of Penzance""",music
6,5,1980122015,David Carradine,host
6,5,1980122014,MiKr,crew
6,5,1980122014,MaLa,cast
6,5,1980122014,NeLe,crew
6,5,1980122018,David Carradine,host
6,5,1980122018,DeDi,cast
6,5,1980122018,YvHu,cast
6,5,1980122018,AnRi,cast
6,5,1980122014,GaMa,cast
6,5,1980122018,CaRo,cast
6,5,1980122013,GaMa,cast
6,5,1980122013,EdMu,cast
6,5,1980122013,JoPi,cast
6,5,1980122013,AnRi,cast
6,5,1980122013,CaRo,cast
6,5,1980122012,Linda Ronstadt,music
6,5,1980122012,George Rose,music
6,5,1980122012,Rex Smith,music
6,5,1980122012,"The cast of ""The Pirates of Penzance""",music
6,5,1980122011,CaRo,cast
6,5,1980122011,AnRi,cast
6,5,1980122011,JoPi,cast
6,5,1980122010,David Carradine,host
6,5,1980122010,GiGo,cast
6,5,1980122010,GaMa,cast
6,5,1980122010,AnMu,crew
6,5,1980122010,EdMu,cast
6,5,1980122010,CaRo,cast
6,5,198012208,DeDi,cast
6,5,198012208,GaMa,cast
6,5,198012208,JoPi,cast
6,5,198012208,CaRo,cast
6,5,198012206,CaRo,cast
6,5,198012205,DeDi,cast
6,5,198012205,YvHu,cast
6,5,198012205,GaMa,cast
6,5,198012205,AnMu,crew
6,5,198012205,JoPi,cast
6,5,198012205,CaRo,cast
6,5,198012205,PaWe,cast
6,5,198012205,LiWe,crew
6,5,198012204,David Carradine,host
6,5,198012204,GiGo,cast
6,5,198012204,EdMu,cast
6,5,198012203,JoPi,cast
6,5,198012202,David Carradine,host
6,5,198012202,CaRo,cast
6,5,198012201,DoPa,crew
6,5,198012201,JoPi,cast
6,5,198012201,AnRi,cast
6,4,1980121319,Ellen Shipley,music
6,4,1980121318,Jamie Lee Curtis,host
6,4,1980121318,AnRi,cast
6,4,1980121317,GaMa,cast
6,4,1980121317,JoPi,cast
6,4,1980121316,Jamie Lee Curtis,host
6,4,1980121316,DeDi,cast
6,4,1980121316,GaMa,cast
6,4,1980121315,Danny DeVito,filmed
6,4,1980121315,William Duff-Griffin,filmed
6,4,1980121314,CaRo,cast
6,4,1980121313,James Brown,music
6,4,1980121313,RoCu,crew
6,4,1980121313,ToMa,crew
6,4,1980121313,LoMa,crew
6,4,1980121313,GeWa,crew
6,4,1980121311,GaMa,cast
6,4,1980121311,JoPi,cast
6,4,1980121312,Jamie Lee Curtis,host
6,4,1980121312,GiGo,cast
6,4,1980121312,MaLa,cast
6,4,1980121312,AnMu,crew
6,4,1980121312,EdMu,cast
6,4,1980121312,JoPi,cast
6,4,1980121312,CaRo,cast
6,4,1980121312,PaWe,cast
6,4,198012139,CaRo,cast
6,4,198012139,DeDi,cast
6,4,198012139,JoPi,cast
6,4,198012139,EdMu,cast
6,4,1980121310,DeDi,cast
6,4,1980121310,GiGo,cast
6,4,1980121310,MaLa,cast
6,4,1980121310,GaMa,cast
6,4,1980121310,JoPi,cast
6,4,1980121310,AnRi,cast
6,4,1980121310,CaRo,cast
6,4,198012137,Jamie Lee Curtis,host
6,4,198012137,DeDi,cast
6,4,198012137,GaMa,cast
6,4,198012137,JoPi,cast
6,4,198012137,AnRi,cast
6,4,198012138,James Brown,music
6,4,198012138,RoCu,crew
6,4,198012138,ToMa,crew
6,4,198012138,LoMa,crew
6,4,198012136,GiGo,cast
6,4,198012136,CaRo,cast
6,4,198012138,GeWa,crew
6,4,198012135,NeLe,crew
6,4,198012135,EdMu,cast
6,4,198012135,JoPi,cast
6,4,198012135,CaRo,cast
6,4,198012134,Jamie Lee Curtis,host
6,4,198012134,GaMa,cast
6,4,198012133,GaMa,cast
6,4,198012133,JoPi,cast
6,4,198012131,DeDi,cast
6,4,198012132,Jamie Lee Curtis,host
6,4,198012131,GaMa,cast
6,4,198012131,CaRo,cast
6,6,1981011018,JoPi,cast
6,6,1981011019,EdMu,cast
6,6,1981011020,Jack Bruce & Friends,music
6,6,1981011017,Ray Sharkey,host
6,6,1981011017,DeDi,cast
6,6,1981011017,GiGo,cast
6,6,1981011017,GaMa,cast
6,6,1981011017,AnMu,crew
6,6,1981011017,AnRi,cast
6,6,1981011017,CaRo,cast
6,6,1981011016,Ray Sharkey,host
6,6,1981011014,DeDi,cast
6,6,1981011014,YvHu,cast
6,6,1981011014,GaMa,cast
6,6,1981011014,AnRi,cast
6,6,1981011016,EdMu,cast
6,6,1981011016,CaRo,cast
6,6,1981011013,Ray Sharkey,host
6,6,1981011013,DeDi,cast
6,6,1981011013,EdMu,cast
6,6,1981011013,JoPi,cast
6,6,1981011013,AnRi,cast
6,6,1981011011,Ray Sharkey,host
6,6,1981011011,GiGo,cast
6,6,1981011011,AnMu,crew
6,6,1981011010,Jack Bruce & Friends,music
6,6,198101107,Ray Sharkey,host
6,6,198101107,YvHu,cast
6,6,198101107,MaLa,cast
6,6,198101107,EdMu,cast
6,6,198101107,JoPi,cast
6,6,198101109,CaRo,cast
6,6,198101109,GaMa,cast
6,6,198101109,GiGo,cast
6,6,198101109,JoPi,cast
6,6,198101109,EdMu,cast
6,6,198101108,CaRo,cast
6,6,198101106,GiGo,cast
6,6,198101105,Ray Sharkey,host
6,6,198101105,DeDi,cast
6,6,198101105,MaLa,cast
6,6,198101105,ToMa,crew
6,6,198101105,GaMa,cast
6,6,198101105,ElRa,crew
6,6,198101105,CaRo,cast
6,6,198101105,PaWe,cast
6,6,198101105,BuWi,crew
6,6,198101102,Ray Sharkey,host
6,6,198101104,Ray Sharkey,host
6,6,198101103,JoPi,cast
6,6,198101104,YvHu,cast
6,6,198101104,AnRi,cast
6,6,198101104,CaRo,cast
6,6,198101101,MaLa,cast
6,6,198101101,EdMu,cast
6,6,198101101,JoPi,cast
6,6,198101101,CaRo,cast
6,7,1981011720,Stanley Clarke Trio,music
6,7,1981011719,MaLa,cast
6,7,1981011719,EdMu,cast
6,7,1981011719,JoPi,cast
6,7,1981011719,AnRi,cast
6,7,1981011718,Karen Black,host
6,7,1981011718,DeDi,cast
6,7,1981011718,GiGo,cast
6,7,1981011717,CaRo,cast
6,7,1981011715,Karen Black,host
6,7,1981011715,DeDi,cast
6,7,1981011715,NeLe,crew
6,7,1981011715,JoPi,cast
6,7,1981011716,Cheap Trick,music
6,7,1981011714,YvHu,cast
6,7,1981011714,EdMu,cast
6,7,1981011712,Karen Black,host
6,7,1981011712,DeDi,cast
6,7,1981011712,GiGo,cast
6,7,1981011712,YvHu,cast
6,7,1981011712,EdMu,cast
6,7,1981011712,CaRo,cast
6,7,1981011711,PeFa,crew
6,7,1981011711,JoPi,cast
6,7,1981011713,GiGo,cast
6,7,1981011713,MaLa,cast
6,7,1981011713,JoPi,cast
6,7,1981011710,CaRo,cast
6,7,1981011710,GaMa,cast
6,7,1981011710,AnRi,cast
6,7,1981011713,CaRo,cast
6,7,1981011713,PaWe,cast
6,7,198101179,Cheap Trick,music
6,7,1981011710,JoPi,cast
6,7,198101178,Karen Black,host
6,7,198101178,DeDi,cast
6,7,198101178,CaRo,cast
6,7,198101177,CaRo,cast
6,7,198101176,GiGo,cast
6,7,198101176,MaLa,cast
6,7,198101176,GaMa,cast
6,7,198101176,JoPi,cast
6,7,198101175,DeDi,cast
6,7,198101176,CaRo,cast
6,7,198101176,PaWe,cast
6,7,198101175,GiGo,cast
6,7,198101175,GaMa,cast
6,7,198101175,DoPa,crew
6,7,198101175,CaRo,cast
6,7,198101173,CaRo,cast
6,7,198101172,Karen Black,host
6,7,198101171,DeDi,cast
6,7,198101171,MaLa,cast
6,7,198101171,JoPi,cast
6,7,198101171,AnRi,cast
6,7,198101171,PaWe,cast
6,11,1981022120,Charlene Tilton,host
6,11,1981022121,Prince,music
6,11,1981022120,JoDi,crew
6,11,1981022120,DeDi,cast
6,11,1981022120,GiGo,cast
6,11,1981022120,NeLe,crew
6,11,1981022120,GaMa,cast
6,11,1981022118,Todd Rundgren,music
6,11,1981022120,EdMu,cast
6,11,1981022120,JoPi,cast
6,11,1981022120,AnRi,cast
6,11,1981022117,Charlene Tilton,host
6,11,1981022120,CaRo,cast
6,11,1981022120,LiWe,crew
6,11,1981022119,DeDi,cast
6,11,1981022116,Don King,cameo
6,11,1981022115,Charlene Tilton,host
6,11,1981022115,DeDi,cast
6,11,1981022115,YvHu,cast
6,11,1981022114,DeDi,cast
6,11,1981022114,MaLa,cast
6,11,1981022116,Marc Weiner,cameo
6,11,1981022116,JoPi,cast
6,11,1981022115,GaMa,cast
6,11,1981022115,AnRi,cast
6,11,1981022113,GaMa,cast
6,11,1981022113,JoPi,cast
6,11,1981022112,Charlene Tilton,host
6,11,1981022112,GiGo,cast
6,11,1981022112,MaLa,cast
6,11,1981022111,DeDi,cast
6,11,1981022111,GaMa,cast
6,11,1981022111,EdMu,cast
6,11,1981022111,AnRi,cast
6,11,1981022110,CaRo,cast
6,11,1981022110,GaMa,cast
6,11,1981022110,GiGo,cast
6,11,198102219,Todd Rundgren,music
6,11,198102218,EdMu,cast
6,11,198102218,JoPi,cast
6,11,198102217,Charlene Tilton,host
6,11,198102216,Charlene Tilton,host
6,11,198102216,DeDi,cast
6,11,198102216,YvHu,cast
6,11,198102216,GaMa,cast
6,11,198102216,AnRi,cast
6,11,198102217,CaRo,cast
6,11,198102216,CaRo,cast
6,11,198102215,GiGo,cast
6,11,198102215,EdMu,cast
6,11,198102214,GiGo,cast
6,11,198102214,AnRi,cast
6,11,198102213,Charlene Tilton,host
6,11,198102213,GaMa,cast
6,11,198102213,JoPi,cast
6,11,198102213,AnRi,cast
6,11,198102213,CaRo,cast
6,11,198102212,Charlene Tilton,host
6,11,198102211,Marc Weiner,cameo
6,11,198102211,JoPi,cast
6,10,1981021417,Deborah Harry,host
6,10,1981021417,DeDi,cast
6,10,1981021418,Funky 4 + 1 More,music
6,10,1981021416,Deborah Harry,host
6,10,1981021416,GiGo,cast
6,10,1981021417,GaMa,cast
6,10,1981021417,PaWe,cast
6,10,1981021416,JoPi,cast
6,10,1981021413,Deborah Harry,host
6,10,1981021415,EdMu,cast
6,10,1981021412,MaLa,cast
6,10,1981021411,Deborah Harry,host
6,10,1981021411,GiGo,cast
6,10,1981021411,GaMa,cast
6,10,1981021411,JoPi,cast
6,10,1981021410,CaRo,cast
6,10,1981021410,GaMa,cast
6,10,1981021410,GiGo,cast
6,10,1981021413,DeDi,cast
6,10,1981021413,GiGo,cast
6,10,1981021413,GaMa,cast
6,10,1981021410,AnMu,crew
6,10,1981021410,JoPi,cast
6,10,1981021410,Marc Weiner,cameo
6,10,198102149,Deborah Harry,host
6,10,198102148,Deborah Harry,host
6,10,1981021414,Deborah Harry,host
6,10,198102149,Chris Stein,cameo
6,10,198102149,Janice Pendarvis,cameo
6,10,198102149,LoMa,crew
6,10,198102149,MaMi,crew
6,10,198102148,YvHu,cast
6,10,198102148,MaLa,cast
6,10,198102148,JoPi,cast
6,10,1981021414,Chris Stein,cameo
6,10,198102149,LePe,crew
6,10,198102149,GeWa,crew
6,10,1981021414,Clem Burke,cameo
6,10,1981021414,Janice Pendarvis,cameo
6,10,198102149,BuWi,crew
6,10,1981021414,MaMi,crew
6,10,1981021414,GeWa,crew
6,10,198102147,CaRo,cast
6,10,198102146,DeDi,cast
6,10,198102145,EdMu,cast
6,10,198102144,GaMa,cast
6,10,198102144,DoPa,crew
6,10,198102144,AnRi,cast
6,10,198102144,CaRo,cast
6,10,198102143,Deborah Harry,host
6,10,198102142,Deborah Harry,host
6,10,198102142,NeLe,crew
6,10,198102142,EdMu,cast
6,10,198102146,GiGo,cast
6,10,198102146,YvHu,cast
6,10,198102146,MaLa,cast
6,10,198102146,GaMa,cast
6,10,198102146,AnMu,crew
6,10,198102146,AnRi,cast
6,10,198102146,CaRo,cast
6,10,198102141,MaLa,cast
6,10,198102141,JoPi,cast
6,10,198102141,CaRo,cast
6,10,198102141,PaWe,cast
6,8,1981012421,Robert Hays,host
6,8,1981012421,GiGo,cast
6,8,1981012421,MaLa,cast
6,8,1981012421,JoPi,cast
6,8,1981012421,CaRo,cast
6,8,1981012421,PaWe,cast
6,10,198102143,CaRo,cast
6,8,1981012420,14 Karat Soul,music
6,8,1981012419,GiGo,cast
6,8,1981012419,JoPi,cast
6,8,1981012419,AnRi,cast
6,8,1981012419,CaRo,cast
6,8,1981012418,CaRo,cast
6,8,1981012417,EdMu,cast
6,8,1981012416,DeDi,cast
6,8,1981012416,GaMa,cast
6,8,1981012415,JoPi,cast
6,8,1981012415,PaWe,cast
6,8,1981012414,Robert Hays,host
6,8,1981012414,JoPi,cast
6,8,1981012414,AnRi,cast
6,8,1981012413,CaRo,cast
6,8,198101248,Robert Hays,host
6,8,198101248,AnRi,cast
6,8,198101248,CaRo,cast
6,8,1981012411,CaRo,cast
6,8,1981012411,GaMa,cast
6,8,1981012411,AnRi,cast
6,8,1981012411,JoPi,cast
6,8,1981012411,EdMu,cast
6,8,198101247,AlCa,crew
6,8,198101247,GiGo,cast
6,8,198101247,GaMa,cast
6,8,198101247,DoPa,crew
6,8,198101247,JoPi,cast
6,8,198101247,AnRi,cast
6,8,198101247,CaRo,cast
6,8,198101247,AlSi,crew
6,8,198101245,MaLa,cast
6,8,198101245,EdMu,cast
6,8,198101245,JoPi,cast
6,8,1981012412,DeDi,cast
6,8,1981012412,LiWe,crew
6,8,1981012410,Harry Osborne,cameo
6,8,1981012410,DeDi,cast
6,8,1981012410,GiGo,cast
6,8,1981012410,MaLa,cast
6,8,198101249,Michael Nesmith,filmed
