sid,eid,tid,title,titleType
7,2,1981101015,"""Art Lover""",Musical Performance
7,2,1981101014,Cheap Laffs,Show
7,1,1981100318,,Goodnights
7,1,1981100316,Season Of Glass,Film
7,1,1981100317,"""Young Turks""",Musical Performance
7,1,1981100315,Home Movies,Miscellaneous
7,1,1981100313,Andy Warhol's TV,Film
7,1,1981100311,Strangers In The Night,Sketch
7,1,1981100312,Strangers At The Funeral Parlor,Sketch
7,1,1981100314,,Guest Performance
7,1,1981100310,The Khaddaffi Look,Commercial
7,1,198110039,,SNL Newsbreak
7,1,198110038,"""Dance With Me"", ""Hot Legs""",Musical Performance
7,1,198110033,The Little Richard Simmons Show,Show
7,1,198110035,Nuns,Sketch
7,1,198110034,The Clams,Commercial
7,1,198110036,A Few Minutes with Andy Rooney,Show
7,1,198110037,Prose And Cons,Film
7,1,198110032,,Talent Entrance
7,2,1981101010,"""Destroyer""",Musical Performance
7,1,198110031,NBC: Our Age Is Showing,Cold Opening
7,2,198110107,Lifeboat,Musical Sketch
7,2,198110109,Let's See What's Bothering Bob,Film
7,2,198110108,She's a Pig,Sketch
7,2,198110106,Push Button To Explode Building,Film
7,2,1981101011,,SNL Newsbreak
7,2,198110102,,Monologue
7,2,198110104,Buh-Weet Sings,Commercial
7,2,198110103,McDonald & Wife,Sketch
7,2,198110101,Exxico,Cold Opening
7,2,198110105,The Bizarro World,Sketch
7,3,1981101717,Tuna Melts & Typing,Sketch
7,3,1981101716,An Editorial Reply,Miscellaneous
7,3,1981101715,Hired Hand,Sketch
7,3,1981101711,La Cage Aux Folles '81,Commercial
7,3,198110179,Spray-On Laetril,Commercial
7,3,198110178,The Mr. Bill Show,Film
7,3,1981101713,Rubik's Teeth,Commercial
7,3,1981101712,Up And At 'Em,Film
7,3,1981101714,"""Jean Pierre""",Musical Performance
7,3,1981101710,,SNL Newsbreak
7,3,198110177,,Guest Performance
7,3,198110174,53 at Studio 54,Musical Sketch
7,3,198110173,Mister Robinson's Neighborhood,Show
7,3,198110172,,Talent Entrance
7,3,198110176,Velvet Jones School Of Technology,Commercial
7,4,1981103120,Prose And Cons,Film
7,3,198110175,A Few Minutes with Andy Rooney,Show
7,4,1981103119,"""Beef Bologna"", ""New York's Alright If You Like Saxophones"", ""Let's Have A War""",Musical Performance
7,3,198110171,Control Room '81,Cold Opening
7,4,1981103118,The Vic Salukin Show,Show
7,4,1981103117,Home Movies,Miscellaneous
7,4,1981103116,Andy Warhol's T.V.,Film
7,4,1981103115,Sugar Breakfast,Sketch
7,4,1981103113,The Clams,Commercial
7,4,1981103112,"""I Don't Care About You""",Musical Performance
7,4,1981103114,Men's Room,Sketch
7,4,1981103111,Tales From The Hip,Sketch
7,4,198110319,,Guest Performance
7,4,198110316,I'm So Miserable,Musical Sketch
7,4,198110314,Jogger Motel,Commercial
7,4,198110313,Profiles In British Courage,Show
7,4,198110318,Guardian Angel,Miscellaneous
7,4,198110317,Pumpkin,Film
7,4,198110315,Two Faces Of Jerry,Commercial
7,4,1981103110,,SNL Newsbreak
7,4,198110312,,Talent Entrance
7,5,1981110717,Bitter People,Show
7,5,1981110716,Push Button To Explode Building,Film
7,4,198110311,Vomiting For Luck,Cold Opening
7,5,1981110715,,Guest Performance
7,5,1981110719,Schiller's Reel,Film
7,5,1981110714,Big Baser,Commercial
7,5,1981110718,"""Super Freak""",Musical Performance
7,5,1981110713,Velvet Jones School Of Technology,Commercial
7,5,1981110710,,SNL Newsbreak
7,5,198111078,"""Give It To Me Baby""",Musical Performance
7,5,1981110712,Reach Out,Show
7,5,1981110711,Harlequin Romances,Commercial
7,5,198111079,Cheap Laffs,Sketch
7,5,198111077,Whisper,Commercial
7,5,198111076,TransEastern,Commercial
7,5,198111073,Here's 'Cos,Commercial
7,5,198111075,Hail To The Chief,Sketch
7,5,198111072,,Talent Entrance
7,5,198111071,Exxico,Miscellaneous
7,5,198111074,Dressing Room,Sketch
4,15,1979031712,The Mr. Bill Show,Film
4,15,1979031711,"""Morning Dew""",Musical Performance
4,15,1979031710,Men's Problems,Show
4,15,197903177,,Weekend Update
4,15,197903178,Lois Lane,Sketch
4,15,197903175,"""If I Had Maggie in the Woods""",Musical Performance
4,15,197903174,Fred Garvin: Male Prostitute,Sketch
4,15,197903179,The Franken and Davis Show,Show
4,15,197903173,The Navy,Commercial
4,15,197903176,St. Mickey's Knights of Columbus,Sketch
4,15,197903172,,Monologue
4,16,197904076,"""Chuck E's In Love""",Musical Performance
4,16,197904074,Nerds & Milt,Sketch
4,16,1979040710,"""Coolsville""",Musical Performance
4,16,197904079,Little Chocolate Donuts,Commercial
4,15,197903171,Chicago,Cold Opening
4,16,197904078,Scottish Restaurant,Sketch
4,16,197904077,A Bird For All Seasons,Film
4,16,197904075,,Weekend Update
4,16,197904071,Belushi Substitute,Cold Opening
4,16,197904072,,Monologue
4,17,1979041411,September Song,Miscellaneous
4,17,1979041410,"""Times Square""",Musical Performance
4,17,197904149,Milton's Writers,Miscellaneous
4,16,197904073,The Pepsi Syndrome,Sketch
4,17,197904148,Farbers Retirement Home,Sketch
4,17,197904147,On The Spot,Show
4,17,197904142,,Monologue
4,17,197904146,The Launching Pad,Sketch
4,17,197904141,Texaco Star Theatre,Cold Opening
4,19,1979051914,The Mr. Bill Show,Film
4,17,197904145,,Weekend Update
4,19,1979051913,Candy Store,Sketch
4,17,197904143,The Widettes,Sketch
4,17,197904144,Rock Concert,Show
4,19,1979051912,"""The Married Man""",Musical Performance
4,19,1979051911,Veterans Of Foreign Hairdos,Commercial
4,19,1979051910,Black Perspective,Show
4,19,197905198,,Weekend Update
4,19,197905197,Mother & Daughter,Sketch
4,19,197905196,Roach Brothel,Commercial
4,19,197905195,"""It's In His Kiss""",Musical Performance
4,19,197905194,Houseguest Idi Amin,Sketch
4,18,1979051211,Snyder Mother's Day,Sketch
4,19,197905193,The Navy,Commercial
4,19,197905192,,Monologue
4,18,1979051210,"""Millworker""",Musical Performance
4,18,197905129,The Mr. Bill Show,Film
4,19,197905191,Telepsychic,Cold Opening
4,18,197905128,Boulevard Of Proud Chicano Cars,Sketch
4,18,197905127,"""Up on the Roof""",Musical Performance
4,18,197905123,"""Johnnie Comes Back""",Musical Performance
4,18,197905125,Magna-Gro,Commercial
4,18,197905122,,Monologue
4,18,197905121,The Gary Coleman Plan,Cold Opening
7,7,1981120513,"""Bat Out Of Hell""",Musical Performance
7,7,1981120510,Tim And Meat's One-Stop Rocky Horror Shop,Commercial
7,7,198112056,The Trouble With Fred,Film
7,7,1981120512,If Reagan Had Survived The Assassination,Show
7,7,198112059,"""Promised Land""",Musical Performance
7,7,1981120511,The Zucchini Song,Musical Sketch
7,7,198112057,Frank & Papa,Sketch
7,7,198112055,Illegitimate Son,Miscellaneous
7,7,198112052,,Talent Entrance
7,7,198112051,Texxon,Cold Opening
4,20,1979052613,Not For Transsexuals Only,Show
4,20,1979052612,Schiller's Reel,Film
4,20,1979052611,"""Martha""",Musical Performance
7,7,198112053,,Monologue
4,20,1979052610,The Olympia Cafe,Sketch
4,20,197905269,The Franken and Davis Show,Show
4,20,197905267,,Weekend Update
4,20,197905263,Ray's Disco Roller Fishing Park,Commercial
4,20,197905262,,Monologue
4,20,197905266,"""Married Men""",Musical Performance
4,20,197905261,Mr. Bill,Cold Opening
7,6,1981111416,,SNL Newsbreak
7,6,1981111417,"""We Got The Beat""",Musical Performance
7,6,1981111415,42nd Street,Sketch
7,6,1981111420,Rock 'n Roll Heaven Incorporated,Sketch
7,6,1981111419,"""She's Got A Way""",Musical Performance
7,6,1981111414,"""Miami 2017""",Musical Performance
7,6,1981111418,Nick The Knock,Sketch
7,6,1981111413,"""Making Love Alone""",Musical Performance
7,6,1981111412,Coming Up,Miscellaneous
7,6,1981111410,Man Ray and Mic,Film
7,6,1981111411,Sketch in the Dark,Sketch
7,6,198111149,"""Our Lips Our Sealed""",Musical Performance
7,6,198111147,Hidden Photo,Show
7,6,198111146,A Message To Young White Viewers,Miscellaneous
7,6,198111148,Bedtime Story,Sketch
7,6,198111144,Escape From New York Films,Miscellaneous
7,6,198111141,Texxon,Cold Opening
7,8,1981121211,At Home With The Psychos,Sketch
7,6,198111145,I Married A Monkey,Sketch
7,8,1981121213,,Guest Performance
7,6,198111142,,Talent Entrance
7,6,198111143,Johnny Keep Your Gun Clean,Musical Sketch
7,8,198112129,,Guest Performance
7,8,198112127,,SNL Newsbreak
7,8,198112125,"""Then Came You"", ""I'll Be Around"", ""Working My Way Back to You""",Musical Performance
7,8,198112124,Hotel Room,Sketch
7,8,198112123,Tales Of The Unlikely,Show
7,8,198112122,,Monologue
7,8,198112121,The Phone Company,Cold Opening
7,10,1982013017,Pudge & Solomon,Sketch
7,10,1982013016,Super Bowl to Saturday Night Live,Film
7,10,1982013014,Mafia Name Giver,Sketch
7,10,1982013013,"""One Night Only""",Musical Performance
7,10,1982013012,Inside Story,Miscellaneous
7,10,1982013010,,SNL Newsbreak
7,10,198201306,Poetry Corner,Show
7,10,198201304,Jogger Motel,Commercial
7,10,198201309,Next Week,Miscellaneous
7,10,198201308,"""And I Am Telling You I'm Not Going""",Musical Performance
7,10,1982013011,The Uncle Tom Show,Show
7,10,198201307,The Lou Grant Show,Sketch
7,10,198201305,Betty Beer,Commercial
7,10,198201302,,Talent Entrance
7,10,198201303,Johnny Carson School Of Acting,Commercial
7,11,1982020618,,Guest Performance
7,10,198201301,Locker Room,Cold Opening
7,11,1982020617,"""Don't Let It Show""",Musical Performance
7,11,1982020616,Those Crazy Taboosters,Sketch
7,11,1982020615,Unique Perspectives,Show
7,11,1982020614,The Khaddaffi Look,Commercial
7,11,1982020613,"""Trouble""",Musical Performance
7,11,198202066,Mister Robinson's Neighborhood,Show
7,11,1982020611,Victims of 60 Minutes,Commercial
7,11,1982020610,,SNL Newsbreak
7,11,198202069,"Crazy Mary, Gay Jim",Sketch
7,11,198202068,"""Bwana""",Musical Performance
7,11,198202067,Jesus In Blue Jeans,Commercial
7,11,1982020612,Magnificent Analyst,Sketch
7,11,198202064,Reach Out,Commercial
7,11,198202063,,Monologue
7,11,198202062,,Talent Entrance
7,11,198202061,The President's Birthday,Cold Opening
7,9,1982012315,"""One Way Out""",Musical Performance
7,9,1982012314,Family Tradition,Musical Sketch
7,11,198202065,I Married A Monkey,Sketch
7,9,198201239,,SNL Newsbreak
7,9,1982012310,Battle Of The Week,Game Show
7,9,1982012312,"""Southbound""",Musical Performance
7,9,1982012311,A Few Minutes with Andy Rooney,Show
7,9,198201237,Overexposed Characters,Miscellaneous
7,9,198201236,Babies In Makeup,Film
7,9,198201235,"""Midnight Rider""",Musical Performance
7,9,198201234,Wild Wild Wild West,Show
7,9,198201232,,Talent Entrance
7,9,198201233,In The News,Show
4,9,1978121613,,Goodnights
4,12,1979021711,"""Dream Lover""",Musical Performance
4,10,1979012712,,Goodnights
4,11,1979021016,,Goodnights
4,14,1979031011,,Goodnights
4,13,1979022414,,Goodnights
4,12,1979021712,,Goodnights
4,7,1978120214,,Goodnights
4,1,1978100713,,Goodnights
4,8,1978120914,,Goodnights
4,6,1978111813,,Goodnights
4,5,1978111113,,Goodnights
4,4,1978110413,,Goodnights
4,3,1978102112,,Goodnights
4,2,1978101414,,Goodnights
8,17,1983040912,Stand-Up,Miscellaneous
8,17,1983040913,Caribbean Gyno,Sketch
8,17,1983040915,,Goodnights
8,17,1983040910,"""Pass the Dutchie""",Musical Performance
8,17,198304099,Old Age Home,Sketch
8,17,198304098,,Saturday Night News
8,17,1983040914,"""Never Gonna Give You Up""",Musical Performance
8,17,1983040911,Club Doolittle,Commercial
8,16,1983031914,,Goodnights
8,16,1983031913,Wrong Number,Sketch
8,16,1983031911,Pudge & Solomon,Sketch
8,16,198303197,I Married A Monkey,Sketch
8,16,1983031912,"""Girls on Film""",Musical Performance
8,16,1983031910,Oil Is Us,Commercial
8,16,198303199,"""Hungry Like The Wolf""",Musical Performance
8,16,198303198,,Saturday Night News
8,16,198303195,Heil Hits,Commercial
8,16,198303194,Motown Upon The Swanee River,Sketch
8,16,198303191,Buckwheat Dead,Cold Opening
8,16,198303192,,Monologue
8,16,198303196,The Mrs. T Birthday Special,Show
8,17,198304096,Oscars,Sketch
8,16,198303193,Clysler-Prymouth,Commercial
4,1,1978100712,Danger Probe,Show
8,17,198304095,Joan vs. Joan,Miscellaneous
8,17,198304094,The Enquirer,Commercial
8,17,198304093,The David Susskind Show,Show
8,17,198304092,,Monologue
4,1,1978100710,A Framework for the Reunion of The Beatles,Sketch
8,17,198304091,Whiners,Cold Opening
4,1,1978100711,Network Battle of the T's and A's,Commercial
4,1,197810075,Nerds / Norge,Sketch
4,1,197810073,Autoscent,Commercial
4,1,197810079,Schiller's Reel,Film
4,1,197810078,"""Beast of Burden"", ""Respectable"", ""Shattered""",Musical Performance
4,1,197810077,,Weekend Update
4,1,197810072,,Monologue
4,1,197810074,Tomorrow,Show
4,1,197810076,The Olympia Cafe,Sketch
4,2,1978101412,Scotch Boutique,Sketch
4,2,1978101411,Crossroads,Show
4,2,1978101413,"""Jocko Homo""",Musical Performance
4,2,1978101410,Bobbi Farber,Sketch
4,1,197810071,NBC Chimes,Cold Opening
4,2,197810149,The Mr. Bill Show,Film
4,2,197810148,On The Spot,Show
4,2,197810147,Five A.M.,Sketch
4,2,197810145,"""Satisfaction""",Musical Performance
4,2,197810146,,Weekend Update
4,2,197810143,Two Guys who are lawyers,Commercial
4,2,197810141,Honker,Cold Opening
4,2,197810142,,Monologue
4,3,1978102111,The Mr. Bill Show,Film
4,2,197810144,Stunt Man,Sketch
4,3,1978102110,"""Rollo""",Musical Performance
4,3,197810219,The Franken and Davis Show,Show
4,3,197810216,"""Meek""",Musical Performance
4,3,197810215,,Weekend Update
4,3,197810218,Woman To Woman,Show
4,3,197810214,Baxter Prison,Sketch
4,3,197810213,The Coneheads At Home,Sketch
4,3,197810212,"""Dancing Fool""",Musical Performance
4,3,197810217,Night On Freak Mountain,Sketch
4,4,1978110412,Restaurant,Sketch
4,4,197811046,"""Wavelength""",Musical Performance
4,4,1978110410,Looks At Books,Show
4,3,197810211,NBC & Zappa,Cold Opening
4,4,1978110411,"""Kingdom Hall""",Musical Performance
4,4,197811047,,Weekend Update
4,5,1978111110,More Flu To Worry About,Show
4,4,197811044,What If?,Show
4,4,197811043,Elvis Presley's Coat,Commercial
4,4,197811042,,Monologue
4,4,197811041,Inflation Is Our Friend,Cold Opening
4,5,1978111111,"""I Need a Miracle"", ""Good Lovin'""",Musical Performance
4,5,1978111112,St. Mickey's Knights of Columbus,Sketch
4,5,197811119,Nick Sands,Sketch
4,5,197811112,,Monologue
4,5,197811118,Great Performances,Show
4,5,197811117,,Weekend Update
4,5,197811116,"""Casey Jones""",Musical Performance
4,5,197811113,Rovco Chinch Ranch,Commercial
4,6,1978111812,Schiller's Reel,Film
4,6,197811186,,Weekend Update
4,6,1978111810,The World Bar,Sketch
4,6,197811188,The Mr. Bill Show,Film
4,5,197811111,Hunkler Headquarters,Cold Opening
4,6,1978111811,Bad Red Chinese Ballet,Show
4,6,197811187,"""Got Everything I Need, Almost"", ""B Movie Boxcar Blues""",Musical Performance
4,8,1978120912,Cochise At Oxford,Sketch
4,6,197811182,,Monologue
4,8,1978120913,"""Them Heavy People""",Musical Performance
4,6,197811184,Loud Family,Sketch
4,6,197811181,"""Soul Man""",Cold Opening
4,6,197811185,Mercy Killers,Sketch
4,8,1978120911,The Canine Chorus,Film
4,6,197811183,Beach Blanket Bimbo From Outer Space,Sketch
4,8,197812096,"""The Man with the Child in His Eyes""",Musical Performance
4,8,1978120910,Consumer Probe,Show
4,8,197812094,Madrigal,Musical Performance
4,8,197812093,The French Chef,Show
4,8,197812098,,Weekend Update
4,8,197812099,Candy Slice,Sketch
4,8,197812097,What Do You,Game Show
4,7,1978120213,The Mr. Bill Show,Film
4,7,1978120210,"""Dalla Sua Pace""",Musical Performance
4,7,197812029,Woman To Woman,Show
4,8,197812091,Telepsychic,Cold Opening
4,7,1978120212,Network Battle of the T's and A's,Commercial
4,7,197812028,The New Dick,Sketch
4,8,197812092,,Monologue
4,7,1978120211,Surplus Store,Sketch
4,7,197812027,,Weekend Update
4,7,197812026,Bedroom,Sketch
4,7,197812023,Epoxy-Dent,Commercial
4,7,197812025,The Olympia Cafe,Sketch
4,7,197812024,Bad News Bees,Sketch
4,7,197812022,,Monologue
4,7,197812021,Programming Ideas,Cold Opening
4,10,1979012711,The Mr. Bill Show,Film
4,10,197901279,Name The Bats,Game Show
4,10,197901278,"""Taking it to the Streets""",Musical Performance
4,10,197901276,,Weekend Update
4,10,197901275,"""What a Fool Believes""",Musical Performance
4,10,1979012710,The Franken and Davis Show,Show
4,9,197812167,,Weekend Update
4,10,197901272,,Monologue
4,9,1978121610,St. Mickey's Knights of Columbus,Sketch
4,10,197901271,State Of The Union 1979,Cold Opening
4,9,197812168,Alcoholic's Christmas,Sketch
4,9,1978121612,Dubs Trees,Sketch
4,9,1978121611,"""Bush Doctor""",Musical Performance
4,9,197812169,,Guest Performance
4,9,197812165,"""Don't Look Back""",Musical Performance
4,9,197812163,Baby Norway All-Flammable Christmas Tree,Commercial
4,9,197812162,,Monologue
4,9,197812161,Yuletide Energy Alert,Cold Opening
4,9,197812166,Mommie Dearest,Sketch
4,13,1979022412,The Mr. Bill Show,Film
4,9,197812164,The Widettes,Sketch
4,13,1979022413,The Coneheads At The Movies,Sketch
4,13,1979022411,"""Talkin' About You""",Musical Performance
4,13,197902249,Fred Silverman Runner,Miscellaneous
4,13,197902248,,Guest Performance
4,13,1979022410,Bad Cabaret For Children,Show
4,13,197902247,,Weekend Update
4,13,197902246,"""B Movie Boxcar Blues""",Musical Performance
4,13,197902245,Child Psychiatrist,Sketch
4,13,197902244,Fred Silverman's Office,Sketch
4,13,197902242,,Monologue
4,11,1979021015,"""Artists Only""",Musical Performance
4,11,1979021013,Cicely sings Sicily,Commercial
4,11,1979021011,World At War,Show
4,13,197902241,Charlie's Angels,Cold Opening
4,11,1979021012,X-Police,Sketch
4,13,197902243,Nerds & The Nurse,Sketch
4,11,1979021014,Litella-Vision,Show
4,11,1979021010,Black Perspective,Show
4,11,197902108,,Weekend Update
4,11,197902107,Frontier Midwife,Show
4,11,197902106,"""Take Me To The River""",Musical Performance
4,11,197902105,The Shah's Final Days,Sketch
4,11,197902104,The Widettes,Sketch
4,11,197902103,Elvis Presley's Coat,Commercial
4,11,197902109,Nick Rails,Sketch
4,11,197902102,,Monologue
4,12,197902178,Helium,Commercial
4,12,197902177,"""Hard Times for Lovers""",Musical Performance
4,11,197902101,Locker Room,Cold Opening
4,12,197902175,,Weekend Update
4,12,1979021710,Schiller's Reel,Film
4,12,197902179,Barber Shop,Sketch
4,12,197902176,¡¿Quien Es Mas Macho?!,Game Show
4,12,197902172,"""Hello Mary Lou"", ""Travelin' Man"", ""Fools Rush In""",Musical Performance
4,12,197902174,Rock Against Yeast '79,Sketch
4,12,197902171,WGN Radio,Cold Opening
4,12,197902173,The Twilight Zone,Sketch
4,14,197903109,Muck Jumpers,Sketch
4,14,197903108,Schiller's Reel,Film
4,14,1979031010,"""Stay All Night""",Musical Performance
4,14,197903107,Unsung Heroes of Rock 'n Roll,Sketch
4,14,197903101,Backstage,Cold Opening
4,14,197903106,,Weekend Update
4,14,197903104,"""Low Down Blues"", ""I'm Just Simply Full Of Jazz"", ""I'm Just Wild About Harry""",Musical Performance
4,14,197903105,Women's Problems,Show
4,14,197903102,,Monologue
8,12,1983020514,,Goodnights
8,15,198303129,,Saturday Night News
8,10,1983012217,,Goodnights
8,11,1983012917,,Goodnights
8,8,1982120416,,Goodnights
8,14,1983022613,,Goodnights
8,13,1983021915,,Goodnights
8,9,1982121116,,Goodnights
8,7,1982112019,,Goodnights
8,7,1982112018,Single,Miscellaneous
8,6,1982111312,,Goodnights
8,5,1982103014,,Goodnights
8,4,1982102315,,Goodnights
8,3,1982100917,,Goodnights
8,2,1982100217,,Goodnights
8,1,1982092514,Review,Miscellaneous
